rna11279
rna16527
rna16532
rna16547
rna16551
rna1636
rna16562
rna16567
rna16568
rna16571
rna16573
rna16577
rna16578
rna16583
rna16586
rna16587
rna16589
rna16590
rna16592
rna16596
rna16600
rna16608
rna16611
rna16614
rna16618
rna16627
rna16630
rna16637
rna16653
rna16658
rna171
rna1645
rna16664
rna16665
rna16667
rna16698
rna16707
rna16709
rna16714
rna16728
rna16739
rna1653
rna16774
rna16776
rna16777
rna16778
rna1655
rna16804
rna16805
rna16808
rna16823
rna16831
rna16844
rna16845
rna1661
rna16860
rna16861
rna16863
rna16867
rna16868
rna16869
rna16872
rna16884
rna16886
rna16887
rna16891
rna16895
rna16898
rna16905
rna16907
rna16908
rna16916
rna16928
rna16930
rna16935
rna16942
rna16958
rna1672
rna1673
rna16978
rna1674
rna16995
rna17032
rna17034
rna17068
rna17070
rna17073
rna17080
rna17082
rna17093
rna17098
rna17108
rna17113
rna17123
rna17130
rna17131
rna17133
rna17134
rna17151
rna17160
rna17163
rna17166
rna17168
rna17170
rna17183
rna1692
rna17194
rna17195
rna17199
rna17209
rna1694
rna17213
rna17215
rna17221
rna17236
rna17240
rna17245
rna17256
rna17259
rna17261
rna17263
rna17265
rna17270
rna17279
rna17281
rna17285
rna17293
rna17296
rna17305
rna17308
rna17311
rna17391
rna17399
rna1721
rna17455
rna17456
rna17457
rna17471
rna17496
rna17504
rna17507
rna17508
rna17513
rna17544
rna17554
rna17568
rna17570
rna17581
rna17595
rna17605
rna17606
rna17608
rna17612
rna17614
rna17615
rna17629
rna17635
rna17648
rna17657
rna1764
rna1765
rna17665
rna17674
rna17709
rna17711
rna180
rna17723
rna17724
rna17733
rna17743
rna1780
rna17750
rna1782
rna17810
rna17824
rna17830
rna17838
rna17847
rna1792
rna17866
rna17869
rna17873
rna17902
rna17903
rna17904
rna17943
rna17948
rna17950
rna17963
rna17964
rna17965
rna17966
rna17970
rna17971
rna17973
rna17975
rna17982
rna17990
rna1804
rna18012
rna18013
rna18014
rna18019
rna18020
rna18027
rna18036
rna18042
rna1812
rna18069
rna18117
rna18121
rna18123
rna18124
rna18127
rna18137
rna18141
rna18144
rna18146
rna18148
rna18154
rna18160
rna18164
rna18178
rna18180
rna18188
rna18189
rna1821
rna18197
rna18202
rna18205
rna1822
rna18216
rna18222
rna18227
rna18230
rna18235
rna18238
rna18252
rna18253
rna18254
rna18267
rna18268
rna18271
rna18275
rna18281
rna1829
rna18293
rna18322
rna18323
rna18325
rna18328
rna18344
rna1835
rna18360
rna18376
rna186
rna18392
rna18413
rna18418
rna18419
rna18420
rna18426
rna1847
rna18454
rna18456
rna18462
rna18465
rna18469
rna18483
rna18491
rna1852
rna18517
rna18526
rna18528
rna18531
rna18532
rna18541
rna18542
rna18544
rna18552
rna18566
rna18569
rna18571
rna18576
rna18580
rna18581
rna18583
rna1860
rna1861
rna18620
rna18622
rna18623
rna18624
rna18629
rna18633
rna18644
rna18663
rna18669
rna1870
rna18677
rna1871
rna18685
rna18696
rna18699
rna18700
rna18702
rna1876
rna1880
rna18783
rna18789
rna18796
rna18802
rna18805
rna18808
rna18817
rna18818
rna18820
rna18860
rna18862
rna1888
rna18875
rna18877
rna18883
rna18899
rna18903
rna18909
rna18910
rna18914
rna18927
rna18930
rna18934
rna18939
rna1898
rna18969
rna18976
rna18983
rna1901
rna19000
rna19004
rna19005
rna19006
rna19031
rna19034
rna19043
rna1905
rna19044
rna19046
rna19047
rna19050
rna19056
rna19060
rna19063
rna1907
rna19065
rna19071
rna19075
rna19078
rna19085
rna19090
rna19092
rna1914
rna19095
rna19101
rna19104
rna19107
rna19115
rna19123
rna19126
rna19134
rna19135
rna1918
rna19136
rna19138
rna19140
rna19150
rna19154
rna19155
rna19162
rna1924
rna19177
rna19206
rna19207
rna19215
rna19216
rna19217
rna19218
rna19241
rna19245
rna19249
rna19258
rna19262
rna19263
rna19265
rna19275
rna19278
rna19295
rna1933
rna19305
rna19310
rna19317
rna19326
rna1936
rna19344
rna1937
rna19359
rna19364
rna19365
rna19368
rna19381
rna19387
rna19389
rna19402
rna1942
rna19415
rna19416
rna19440
rna19448
rna19454
rna19455
rna19467
rna19474
rna19475
rna19481
rna19482
rna19488
rna19507
rna19508
rna19510
rna19511
rna19537
rna19542
rna19546
rna19550
rna19559
rna19568
rna19569
rna19572
rna19574
rna19580
rna19582
rna19588
rna19590
rna19593
rna19597
rna19604
rna19617
rna1963
rna19642
rna19653
rna19654
rna1965
rna19674
rna1968
rna19687
rna19689
rna19692
rna19693
rna19697
rna19698
rna19703
rna19705
rna19709
rna19719
rna1974
rna19728
rna19732
rna19734
rna19745
rna19747
rna19763
rna19769
rna19781
rna19814
rna19816
rna19818
rna19819
rna19820
rna19823
rna19829
rna19842
rna19843
rna19847
rna19862
rna19874
rna19877
rna19879
rna19880
rna19890
rna19904
rna19916
rna19918
rna19934
rna19939
rna19980
rna19991
rna20009
rna20015
rna20024
rna20026
rna20031
rna20035
rna20045
rna20046
rna20049
rna2004
rna20051
rna20052
rna20053
rna20054
rna20056
rna20070
rna20087
rna20088
rna20089
rna20095
rna20113
rna20134
rna20138
rna20139
rna20144
rna20152
rna2015
rna20174
rna20197
rna2018
rna20215
rna20216
rna20224
rna20227
rna20234
rna20236
rna20238
rna20258
rna20259
rna2026
rna20265
rna20270
rna20280
rna20295
rna20339
rna20341
rna20342
rna20347
rna20354
rna20394
rna2038
rna2039
rna20421
rna20423
rna20432
rna20437
rna20462
rna2048
rna20477
rna20483
rna20486
rna20490
rna20508
rna20509
rna2051
rna20551
rna20553
rna20591
rna2057
rna20600
rna20602
rna20606
rna2058
rna20608
rna214
rna20635
rna20651
rna20653
rna2063
rna20664
rna20672
rna20674
rna20676
rna20687
rna20700
rna20714
rna20745
rna20747
rna20756
rna20757
rna20768
rna20769
rna2073
rna20773
rna20780
rna20784
rna20787
rna20791
rna20793
rna20795
rna20801
rna20804
rna20812
rna20813
rna20835
rna20838
rna20840
rna20843
rna2083
rna20874
rna20878
rna20891
rna20896
rna20893
rna20895
rna20909
rna20911
rna20914
rna20916
rna20917
rna20932
rna20948
rna20950
rna20953
rna20961
rna2096
rna20966
rna20967
rna20992
rna21001
rna21002
rna21014
rna21016
rna21021
rna21025
rna21028
rna21030
rna21042
rna2105
rna21053
rna2106
rna21061
rna21065
rna21068
rna2107
rna21073
rna21074
rna21097
rna2110
rna2111
rna21115
rna21117
rna21141
rna2113
rna21151
rna21152
rna21167
rna21185
rna21193
rna21209
rna21216
rna2128
rna21270
rna2133
rna21280
rna21305
rna21307
rna21309
rna21310
rna21313
rna21324
rna2138
rna21346
rna2139
rna21361
rna2141
rna21373
rna21375
rna21386
rna2143
rna21396
rna21398
rna18
rna21402
rna21405
rna21417
rna2147
rna21426
rna21430
rna21440
rna21445
rna21448
rna21450
rna21456
rna2151
rna21476
rna220
rna21548
rna21554
rna21558
rna21561
rna21563
rna21565
rna21567
rna21570
rna21572
rna21577
rna2157
rna21581
rna21585
rna21595
rna21620
rna2161
rna21630
rna2163
rna21655
rna21665
rna21673
rna21679
rna21682
rna21686
rna21687
rna21688
rna21692
rna21701
rna21705
rna21726
rna21728
rna2177
rna21750
rna21752
rna2179
rna21754
rna21755
rna21759
rna21764
rna21765
rna21782
rna2182
rna21786
rna21791
rna21793
rna21805
rna21814
rna21818
rna21829
rna21831
rna21836
rna21840
rna21850
rna21860
rna21865
rna21866
rna21882
rna21897
rna21909
rna2202
rna21927
rna21934
rna21939
rna21941
rna21943
rna21947
rna21951
rna21954
rna21955
rna2205
rna21957
rna21966
rna21969
rna21973
rna21975
rna2207
rna21978
rna21981
rna21982
rna21984
rna21995
rna22015
rna22016
rna2211
rna22024
rna22025
rna22030
rna22031
rna225
rna22071
rna2216
rna22077
rna22078
rna22080
rna22098
rna2218
rna22107
rna22135
rna22139
rna22140
rna22141
rna22151
rna22191
rna22208
rna22209
rna22213
rna22231
rna22239
rna22242
rna22250
rna22253
rna22263
rna22267
rna22271
rna22310
rna22312
rna227
rna22317
rna22322
rna22325
rna22327
rna22339
rna22353
rna22359
rna22364
rna22367
rna22370
rna22373
rna22379
rna22381
rna22389
rna22399
rna22401
rna22413
rna22416
rna2244
rna22424
rna22428
rna22434
rna22437
rna22442
rna22450
rna2247
rna22466
rna22478
rna22483
rna22484
rna22495
rna22498
rna22508
rna22512
rna22514
rna22516
rna2253
rna22528
rna22529
rna21
rna22532
rna22535
rna22537
rna22540
rna22563
rna22564
rna22572
rna22574
rna22582
rna2259
rna22589
rna22594
rna22605
rna22616
rna22619
rna22626
rna22628
rna22637
rna22650
rna22685
rna2269
rna22688
rna22692
rna22695
rna22703
rna22711
rna2271
rna22721
rna2272
rna22729
rna22739
rna22740
rna22756
rna2276
rna22773
rna22791
rna2278
rna22804
rna22807
rna2280
rna22816
rna22817
rna2281
rna22831
rna22832
rna22845
rna22846
rna2283
rna22849
rna22851
rna22854
rna22868
rna22891
rna22893
rna22917
rna22939
rna22944
rna2292
rna2293
rna22966
rna22973
rna22976
rna22979
rna22983
rna22985
rna22989
rna22990
rna22991
rna22992
rna22998
rna23000
rna23007
rna23014
rna23018
rna23021
rna23028
rna23032
rna23034
rna23036
rna23064
rna23065
rna23070
rna23071
rna23085
rna234
rna23091
rna23095
rna23096
rna23107
rna2306
rna23109
rna23110
rna23119
rna23121
rna23122
rna23123
rna23128
rna2309
rna23139
rna23146
rna2311
rna23164
rna23173
rna23176
rna23184
rna23189
rna235
rna23208
rna23211
rna23219
rna23223
rna23235
rna23248
rna23252
rna23253
rna23268
rna23287
rna23292
rna23299
rna23301
rna23308
rna23314
rna23316
rna23337
rna23355
rna23367
rna23373
rna23403
rna23407
rna2333
rna23408
rna23412
rna23431
rna23433
rna23443
rna23444
rna23448
rna23450
rna23451
rna23453
rna23454
rna23455
rna23458
rna23459
rna23460
rna23465
rna23468
rna2342
rna23519
rna23522
rna23529
rna23537
rna23538
rna23540
rna23542
rna23545
rna23546
rna23547
rna23549
rna23555
rna23557
rna23562
rna23581
rna23586
rna23593
rna23611
rna23614
rna23616
rna23627
rna23630
rna23632
rna23633
rna23643
rna23645
rna23646
rna23648
rna239
rna23654
rna23655
rna23656
rna23658
rna23668
rna23673
rna23679
rna23686
rna23703
rna23718
rna23719
rna23724
rna23745
rna23755
rna23756
rna23796
rna23800
rna23809
rna2370
rna23824
rna2371
rna23829
rna23844
rna2373
rna23852
rna23857
rna23866
rna241
rna2375
rna23875
rna23876
rna23877
rna23892
rna23901
rna23905
rna23907
rna23909
rna23911
rna23918
rna23943
rna23944
rna23964
rna23981
rna23984
rna23987
rna23989
rna23997
rna23998
rna24008
rna24009
rna24010
rna24045
rna24053
rna24056
rna24064
rna24066
rna24075
rna24102
rna24108
rna24110
rna24111
rna24113
rna24117
rna24119
rna24148
rna24154
rna24156
rna24165
rna24173
rna24182
rna24183
rna24187
rna24188
rna24196
rna24203
rna24210
rna24213
rna24215
rna24219
rna24232
rna2409
rna24261
rna2412
rna24265
rna24270
rna24271
rna24284
rna2414
rna24289
rna24294
rna24297
rna24299
rna24301
rna24302
rna24329
rna24351
rna2420
rna24358
rna24387
rna24393
rna24397
rna24403
rna246
rna2426
rna24424
rna24429
rna2427
rna24433
rna24435
rna24439
rna24447
rna24466
rna2430
rna24473
rna24476
rna2431
rna2433
rna24502
rna24509
rna24511
rna24514
rna24529
rna24537
rna24538
rna24540
rna24547
rna2441
rna24571
rna24634
rna24638
rna24642
rna24644
rna24647
rna24652
rna24655
rna24657
rna24660
rna2449
rna24661
rna24664
rna24670
rna24673
rna24674
rna24677
rna24682
rna24687
rna24690
rna2451
rna24691
rna24692
rna24695
rna24701
rna24702
rna24706
rna24709
rna24715
rna24721
rna24725
rna24735
rna24736
rna24742
rna24746
rna24747
rna24748
rna24749
rna24750
rna24759
rna24762
rna24763
rna24766
rna24767
rna24781
rna24786
rna24787
rna24792
rna2467
rna24799
rna24827
rna2471
rna24838
rna250
rna24851
rna24855
rna24860
rna24875
rna24876
rna24878
rna24898
rna24902
rna24903
rna24908
rna24915
rna24916
rna24921
rna24924
rna24928
rna24936
rna24950
rna24956
rna24968
rna24975
rna24976
rna24982
rna24984
rna24988
rna24990
rna24992
rna24995
rna25036
rna25042
rna2492
rna25048
rna25049
rna25056
rna25066
rna2494
rna25067
rna25072
rna25087
rna25102
rna25105
rna25106
rna25107
rna2498
rna25108
rna25109
rna2502
rna25164
rna25173
rna25174
rna25176
rna253
rna25183
rna25184
rna25186
rna25191
rna25198
rna25208
rna25210
rna25214
rna2508
rna25222
rna25225
rna25230
rna2509
rna25234
rna2510
rna25250
rna2511
rna2512
rna25275
rna25276
rna25278
rna25287
rna25288
rna25293
rna25299
rna25300
rna25313
rna25326
rna25331
rna25338
rna25349
rna25350
rna25352
rna25361
rna25384
rna25385
rna25388
rna2526
rna25393
rna25421
rna2532
rna25450
rna25459
rna25463
rna25465
rna25467
rna25476
rna25490
rna25500
rna2536
rna25512
rna25517
rna25528
rna25533
rna25539
rna25554
rna25562
rna25563
rna25566
rna25575
rna25591
rna25602
rna25604
rna25605
rna25606
rna25631
rna25633
rna25636
rna25640
rna25641
rna25643
rna2550
rna2552
rna25657
rna25663
rna25668
rna25673
rna25678
rna25683
rna25685
rna25691
rna2554
rna25700
rna2556
rna25719
rna25723
rna2557
rna25731
rna25733
rna25750
rna2560
rna25757
rna25764
rna25769
rna25776
rna25778
rna25779
rna25782
rna25796
rna25801
rna25811
rna25821
rna25823
rna25830
rna2566
rna25844
rna25845
rna25853
rna2569
rna25859
rna25864
rna25868
rna2570
rna25867
rna2572
rna2573
rna25905
rna2575
rna25907
rna25913
rna25921
rna25924
rna25928
rna25926
rna25936
rna25940
rna25949
rna25952
rna2579
rna25962
rna25964
rna25966
rna25969
rna25973
rna25974
rna2583
rna26006
rna26019
rna26032
rna26036
rna2586
rna26039
rna2587
rna26047
rna26052
rna26054
rna26072
rna2590
rna26109
rna26124
rna26137
rna26143
rna26147
rna26151
rna26154
rna26156
rna26157
rna26158
rna26161
rna2607
rna26171
rna26174
rna26175
rna26182
rna26190
rna26191
rna26195
rna26196
rna26197
rna2610
rna26203
rna26205
rna26213
rna26218
rna26224
rna26248
rna26251
rna26260
rna26262
rna26268
rna26271
rna26272
rna26273
rna26276
rna26284
rna26285
rna26302
rna26322
rna26325
rna26327
rna26328
rna26334
rna26336
rna26339
rna2627
rna26353
rna26371
rna26376
rna2629
rna26389
rna26396
rna26405
rna26406
rna26411
rna26413
rna2633
rna26461
rna26472
rna26473
rna26474
rna26485
rna26492
rna26501
rna26502
rna26506
rna26507
rna26522
rna26528
rna26531
rna26532
rna26537
rna26539
rna26545
rna26546
rna26554
rna26560
rna26568
rna26573
rna26578
rna26581
rna26583
rna26588
rna26589
rna26587
rna26607
rna2651
rna26629
rna26640
rna26645
rna26648
rna26651
rna26654
rna26674
rna26678
rna26708
rna26713
rna26723
rna26725
rna26736
rna26739
rna2662
rna26741
rna26742
rna26759
rna26763
rna26767
rna26785
rna26799
rna26801
rna268
rna2668
rna26806
rna26809
rna26814
rna26820
rna2673
rna26868
rna26874
rna26884
rna26888
rna26890
rna2676
rna26913
rna26914
rna26918
rna26920
rna26926
rna26932
rna2681
rna26942
rna26949
rna26952
rna2684
rna2685
rna2686
rna26977
rna26994
rna26996
rna27011
rna27019
rna27023
rna2691
rna27034
rna27040
rna27043
rna27044
rna27047
rna27050
rna27053
rna27059
rna27063
rna27064
rna27065
rna27066
rna27070
rna27075
rna27085
rna27091
rna27092
rna2698
rna27109
rna27122
rna27123
rna27128
rna27139
rna27143
rna27145
rna27149
rna27155
rna2708
rna27182
rna27188
rna27196
rna27209
rna27220
rna27256
rna27259
rna27262
rna2716
rna27273
rna27277
rna27286
rna27291
rna27293
rna27295
rna2721
rna27308
rna27313
rna27326
rna27328
rna27331
rna27341
rna27346
rna27347
rna27348
rna27349
rna2733
rna2736
rna275
rna2749
rna2751
rna2752
rna2772
rna2776
rna2784
rna2791
rna2803
rna281
rna2810
rna2815
rna2823
rna2836
rna2845
rna2854
rna2862
rna2867
rna2878
rna2881
rna2882
rna287
rna2885
rna2899
rna289
rna2917
rna2919
rna2921
rna2929
rna2933
rna2936
rna2939
rna292
rna2950
rna2951
rna2959
rna296
rna2975
rna2976
rna2991
rna2996
rna2997
rna2998
rna3002
rna3003
rna3007
rna3024
rna3029
rna3038
rna3039
rna3045
rna3047
rna3050
rna3051
rna303
rna3056
rna3067
rna3068
rna3074
rna3081
rna3083
rna3085
rna3088
rna3090
rna3094
rna3098
rna3110
rna30
rna3128
rna3134
rna3136
rna3137
rna3138
rna3147
rna3149
rna3150
rna3157
rna3159
rna3163
rna316
rna3168
rna3171
rna3175
rna3185
rna3187
rna3190
rna3197
rna319
rna3203
rna320
rna3211
rna3217
rna3220
rna3221
rna3223
rna3228
rna32
rna3236
rna3242
rna3247
rna3251
rna3254
rna3261
rna3269
rna326
rna3284
rna3292
rna3294
rna3297
rna3305
rna3335
rna3337
rna3351
rna3355
rna3356
rna3357
rna3360
rna3362
rna3363
rna3364
rna3367
rna3371
rna336
rna3397
rna3408
rna3409
rna3417
rna3430
rna3431
rna3435
rna342
rna3437
rna3444
rna3445
rna3447
rna3448
rna343
rna3459
rna3464
rna3465
rna3470
rna3478
rna3487
rna3488
rna3492
rna3494
rna3498
rna3502
rna3505
rna3506
rna3509
rna3512
rna3529
rna3543
rna3549
rna3551
rna3552
rna3554
rna3558
rna3562
rna34
rna3572
rna3574
rna3575
rna3582
rna3586
rna3592
rna3595
rna3600
rna3610
rna3613
rna3615
rna3626
rna3627
rna3642
rna361
rna3652
rna3655
rna3657
rna3660
rna363
rna3693
rna3695
rna3706
rna3710
rna3711
rna3725
rna3727
rna3737
rna3738
rna3742
rna3744
rna3747
rna3768
rna3774
rna3784
rna3785
rna3792
rna3797
rna3815
rna3821
rna379
rna3839
rna3855
rna3867
rna3870
rna3871
rna3876
rna3878
rna3883
rna3894
rna384
rna385
rna3911
rna3919
rna3923
rna3924
rna3935
rna3971
rna3982
rna3983
rna3984
rna3985
rna395
rna4013
rna398
rna4017
rna4026
rna400
rna4034
rna4036
rna4045
rna4047
rna4056
rna4059
rna4076
rna4077
rna4086
rna4105
rna4106
rna4107
rna4118
rna4121
rna4126
rna4132
rna4133
rna4140
rna412
rna4156
rna4158
rna413
rna4165
rna4180
rna4182
rna4187
rna4223
rna4236
rna4240
rna4245
rna4247
rna4252
rna4253
rna4260
rna4265
rna4269
rna4270
rna4274
rna4283
rna423
rna4286
rna4294
rna424
rna4302
rna425
rna4309
rna4315
rna427
rna4319
rna4321
rna4326
rna4328
rna4337
rna4353
rna4355
rna4392
rna4393
rna4401
rna4405
rna4407
rna4408
rna4416
rna4424
rna4425
rna4431
rna439
rna4433
rna4434
rna4440
rna440
rna4445
rna4447
rna4450
rna4454
rna4455
rna4474
rna4481
rna4
rna4497
rna4499
rna4502
rna4504
rna4517
rna4534
rna4536
rna4545
rna4547
rna450
rna4565
rna4582
rna4584
rna4585
rna4629
rna4646
rna4647
rna4654
rna4662
rna4671
rna4675
rna4676
rna4680
rna4687
rna4705
rna4709
rna4712
rna4725
rna4746
rna468
rna4758
rna4768
rna4769
rna4775
rna4778
rna4785
rna4787
rna4793
rna4796
rna4797
rna473
rna4812
rna4814
rna475
rna4824
rna4838
rna4854
rna4855
rna480
rna4864
rna4882
rna4883
rna4892
rna4896
rna4904
rna4908
rna4909
rna4915
rna4918
rna4930
rna4935
rna4936
rna4938
rna4939
rna4941
rna4944
rna4946
rna4953
rna4958
rna4960
rna4971
rna4977
rna4983
rna494
rna496
rna5004
rna5007
rna5015
rna5024
rna5031
rna5033
rna5042
rna5059
rna5067
rna5069
rna5070
rna5089
rna5091
